calendar_day,region,product,channel_type,daily_acv,forecast_value,target_value,cumulative_acv,pacing_day,pct_qtr_elapsed
2025-06-24,AMER,Dash,Direct,0,19595.604395604396,5494.5054945054945055,NULL,85,0.93406593406593406593
2025-06-25,AMER,Dash,Direct,0,19595.604395604396,5494.5054945054945055,NULL,86,0.94505494505494505495
2025-06-26,AMER,Dash,Direct,0,19595.604395604396,5494.5054945054945055,NULL,87,0.95604395604395604396
2025-06-27,AMER,Dash,Direct,0,19595.604395604396,5494.5054945054945055,NULL,88,0.96703296703296703297
2025-06-28,AMER,Dash,Direct,0,19595.604395604396,5494.5054945054945055,NULL,89,0.97802197802197802198
2025-06-29,AMER,Dash,Direct,0,19595.604395604396,5494.5054945054945055,NULL,90,0.98901098901098901099
2025-06-30,AMER,Dash,Direct,0,19595.604395604396,5494.5054945054945055,NULL,91,1.00000000000000000000
2025-04-01,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,0,1,0.01098901098901098901
2025-04-02,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,0,2,0.02197802197802197802
2025-04-03,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,0,3,0.03296703296703296703
2025-04-04,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,0,4,0.04395604395604395604
2025-04-05,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,0,5,0.05494505494505494505
2025-04-06,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,0,6,0.06593406593406593407
2025-04-07,AMER,Send,Direct,4800,33461.538461538462,1098.9010989010989011,4800,7,0.07692307692307692308
2025-04-08,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,8,0.08791208791208791209
2025-04-09,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,9,0.09890109890109890110
2025-04-10,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,10,0.10989010989010989011
2025-04-11,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,11,0.12087912087912087912
2025-04-12,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,12,0.13186813186813186813
2025-04-13,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,13,0.14285714285714285714
2025-04-14,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,14,0.15384615384615384615
2025-04-15,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,15,0.16483516483516483516
2025-04-16,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,16,0.17582417582417582418
2025-04-17,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,17,0.18681318681318681319
2025-04-18,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,18,0.19780219780219780220
2025-04-19,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,19,0.20879120879120879121
2025-04-20,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,20,0.21978021978021978022
2025-04-21,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,21,0.23076923076923076923
2025-04-22,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,22,0.24175824175824175824
2025-04-23,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,23,0.25274725274725274725
2025-04-24,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,24,0.26373626373626373626
2025-04-25,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,25,0.27472527472527472527
2025-04-26,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,26,0.28571428571428571429
2025-04-27,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,27,0.29670329670329670330
2025-04-28,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,28,0.30769230769230769231
2025-04-29,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,29,0.31868131868131868132
2025-04-30,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,30,0.32967032967032967033
2025-05-01,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,31,0.34065934065934065934
2025-05-02,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,32,0.35164835164835164835
2025-05-03,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,33,0.36263736263736263736
2025-05-04,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,34,0.37362637362637362637
2025-05-05,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,35,0.38461538461538461538
2025-05-06,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,36,0.39560439560439560440
2025-05-07,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,37,0.40659340659340659341
2025-05-08,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,38,0.41758241758241758242
2025-05-09,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,39,0.42857142857142857143
2025-05-10,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,40,0.43956043956043956044
2025-05-11,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,41,0.45054945054945054945
2025-05-12,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,42,0.46153846153846153846
2025-05-13,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,43,0.47252747252747252747
2025-05-14,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,44,0.48351648351648351648
2025-05-15,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,45,0.49450549450549450549
2025-05-16,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,46,0.50549450549450549451
2025-05-17,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,47,0.51648351648351648352
2025-05-18,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,48,0.52747252747252747253
2025-05-19,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,49,0.53846153846153846154
2025-05-20,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,50,0.54945054945054945055
2025-05-21,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,51,0.56043956043956043956
2025-05-22,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,52,0.57142857142857142857
2025-05-23,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,53,0.58241758241758241758
2025-05-24,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,54,0.59340659340659340659
2025-05-25,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,55,0.60439560439560439560
2025-05-26,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,56,0.61538461538461538462
2025-05-27,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,57,0.62637362637362637363
2025-05-28,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,58,0.63736263736263736264
2025-05-29,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,59,0.64835164835164835165
2025-05-30,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,60,0.65934065934065934066
2025-05-31,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,61,0.67032967032967032967
2025-06-01,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,62,0.68131868131868131868
2025-06-02,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,63,0.69230769230769230769
2025-06-03,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,64,0.70329670329670329670
2025-06-04,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,65,0.71428571428571428571
2025-06-05,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,66,0.72527472527472527473
2025-06-06,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,67,0.73626373626373626374
2025-06-07,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,68,0.74725274725274725275
2025-06-08,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,69,0.75824175824175824176
2025-06-09,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,70,0.76923076923076923077
2025-06-10,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,71,0.78021978021978021978
2025-06-11,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,72,0.79120879120879120879
2025-06-12,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,73,0.80219780219780219780
2025-06-13,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,74,0.81318681318681318681
2025-06-14,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,75,0.82417582417582417582
2025-06-15,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,76,0.83516483516483516484
2025-06-16,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,77,0.84615384615384615385
2025-06-17,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,78,0.85714285714285714286
2025-06-18,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,79,0.86813186813186813187
2025-06-19,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,80,0.87912087912087912088
2025-06-20,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,81,0.89010989010989010989
2025-06-21,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,82,0.90109890109890109890
2025-06-22,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,83,0.91208791208791208791
2025-06-23,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,84,0.92307692307692307692
2025-06-24,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,85,0.93406593406593406593
2025-06-25,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,86,0.94505494505494505495
2025-06-26,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,87,0.95604395604395604396
2025-06-27,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,88,0.96703296703296703297
2025-06-28,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,89,0.97802197802197802198
2025-06-29,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,90,0.98901098901098901099
2025-06-30,AMER,Send,Direct,0,33461.538461538462,1098.9010989010989011,NULL,91,1.00000000000000000000
2025-04-01,AMER,Sign,Channel,0,NULL,0.00000000000000000000,0,1,0.01098901098901098901
2025-04-02,AMER,Sign,Channel,0,NULL,0.00000000000000000000,0,2,0.02197802197802197802
2025-04-03,AMER,Sign,Channel,0,NULL,0.00000000000000000000,0,3,0.03296703296703296703
2025-04-04,AMER,Sign,Channel,0,NULL,0.00000000000000000000,0,4,0.04395604395604395604
2025-04-05,AMER,Sign,Channel,0,NULL,0.00000000000000000000,0,5,0.05494505494505494505
2025-04-06,AMER,Sign,Channel,0,NULL,0.00000000000000000000,0,6,0.06593406593406593407
2025-04-07,AMER,Sign,Channel,0,NULL,0.00000000000000000000,0,7,0.07692307692307692308
2025-04-08,AMER,Sign,Channel,0,NULL,0.00000000000000000000,0,8,0.08791208791208791209
2025-04-09,AMER,Sign,Channel,665,NULL,0.00000000000000000000,665,9,0.09890109890109890110
2025-04-10,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,10,0.10989010989010989011
2025-04-11,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,11,0.12087912087912087912
2025-04-12,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,12,0.13186813186813186813
2025-04-13,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,13,0.14285714285714285714
2025-04-14,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,14,0.15384615384615384615
2025-04-15,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,15,0.16483516483516483516
2025-04-16,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,16,0.17582417582417582418
2025-04-17,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,17,0.18681318681318681319
2025-04-18,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,18,0.19780219780219780220
2025-04-19,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,19,0.20879120879120879121
2025-04-20,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,20,0.21978021978021978022
2025-04-21,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,21,0.23076923076923076923
2025-04-22,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,22,0.24175824175824175824
2025-04-23,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,23,0.25274725274725274725
2025-04-24,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,24,0.26373626373626373626
2025-04-25,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,25,0.27472527472527472527
2025-04-26,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,26,0.28571428571428571429
2025-04-27,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,27,0.29670329670329670330
2025-04-28,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,28,0.30769230769230769231
2025-04-29,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,29,0.31868131868131868132
2025-04-30,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,30,0.32967032967032967033
2025-05-01,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,31,0.34065934065934065934
2025-05-02,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,32,0.35164835164835164835
2025-05-03,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,33,0.36263736263736263736
2025-05-04,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,34,0.37362637362637362637
2025-05-05,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,35,0.38461538461538461538
2025-05-06,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,36,0.39560439560439560440
2025-05-07,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,37,0.40659340659340659341
2025-05-08,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,38,0.41758241758241758242
2025-05-09,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,39,0.42857142857142857143
2025-05-10,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,40,0.43956043956043956044
2025-05-11,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,41,0.45054945054945054945
2025-05-12,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,42,0.46153846153846153846
2025-05-13,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,43,0.47252747252747252747
2025-05-14,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,44,0.48351648351648351648
2025-05-15,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,45,0.49450549450549450549
2025-05-16,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,46,0.50549450549450549451
2025-05-17,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,47,0.51648351648351648352
2025-05-18,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,48,0.52747252747252747253
2025-05-19,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,49,0.53846153846153846154
2025-05-20,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,50,0.54945054945054945055
2025-05-21,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,51,0.56043956043956043956
2025-05-22,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,52,0.57142857142857142857
2025-05-23,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,53,0.58241758241758241758
2025-05-24,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,54,0.59340659340659340659
2025-05-25,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,55,0.60439560439560439560
2025-05-26,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,56,0.61538461538461538462
2025-05-27,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,57,0.62637362637362637363
2025-05-28,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,58,0.63736263736263736264
2025-05-29,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,59,0.64835164835164835165
2025-05-30,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,60,0.65934065934065934066
2025-05-31,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,61,0.67032967032967032967
2025-06-01,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,62,0.68131868131868131868
2025-06-02,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,63,0.69230769230769230769
2025-06-03,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,64,0.70329670329670329670
2025-06-04,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,65,0.71428571428571428571
2025-06-05,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,66,0.72527472527472527473
2025-06-06,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,67,0.73626373626373626374
2025-06-07,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,68,0.74725274725274725275
2025-06-08,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,69,0.75824175824175824176
2025-06-09,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,70,0.76923076923076923077
2025-06-10,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,71,0.78021978021978021978
2025-06-11,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,72,0.79120879120879120879
2025-06-12,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,73,0.80219780219780219780
2025-06-13,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,74,0.81318681318681318681
2025-06-14,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,75,0.82417582417582417582
2025-06-15,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,76,0.83516483516483516484
2025-06-16,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,77,0.84615384615384615385
2025-06-17,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,78,0.85714285714285714286
2025-06-18,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,79,0.86813186813186813187
2025-06-19,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,80,0.87912087912087912088
2025-06-20,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,81,0.89010989010989010989
2025-06-21,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,82,0.90109890109890109890
2025-06-22,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,83,0.91208791208791208791
2025-06-23,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,84,0.92307692307692307692
2025-06-24,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,85,0.93406593406593406593
2025-06-25,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,86,0.94505494505494505495
2025-06-26,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,87,0.95604395604395604396
2025-06-27,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,88,0.96703296703296703297
2025-06-28,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,89,0.97802197802197802198
2025-06-29,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,90,0.98901098901098901099
2025-06-30,AMER,Sign,Channel,0,NULL,0.00000000000000000000,NULL,91,1.00000000000000000000
2025-04-01,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,0,1,0.01098901098901098901
2025-04-02,AMER,Sign,Direct,3350,14340.670329670330,5494.5054945054945055,3350,2,0.02197802197802197802
2025-04-03,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,3350,3,0.03296703296703296703
2025-04-04,AMER,Sign,Direct,4408,14340.670329670330,5494.5054945054945055,7758,4,0.04395604395604395604
2025-04-05,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,7758,5,0.05494505494505494505
2025-04-06,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,7758,6,0.06593406593406593407
2025-04-07,AMER,Sign,Direct,6240,14340.670329670330,5494.5054945054945055,13998,7,0.07692307692307692308
2025-04-08,AMER,Sign,Direct,960,14340.670329670330,5494.5054945054945055,14958,8,0.08791208791208791209
2025-04-09,AMER,Sign,Direct,475,14340.670329670330,5494.5054945054945055,15433,9,0.09890109890109890110
2025-04-10,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,15433,10,0.10989010989010989011
2025-04-11,AMER,Sign,Direct,4640,14340.670329670330,5494.5054945054945055,20073,11,0.12087912087912087912
2025-04-12,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,12,0.13186813186813186813
2025-04-13,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,13,0.14285714285714285714
2025-04-14,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,14,0.15384615384615384615
2025-04-15,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,15,0.16483516483516483516
2025-04-16,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,16,0.17582417582417582418
2025-04-17,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,17,0.18681318681318681319
2025-04-18,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,18,0.19780219780219780220
2025-04-19,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,19,0.20879120879120879121
2025-04-20,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,20,0.21978021978021978022
2025-04-21,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,21,0.23076923076923076923
2025-04-22,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,22,0.24175824175824175824
2025-04-23,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,23,0.25274725274725274725
2025-04-24,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,24,0.26373626373626373626
2025-04-25,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,25,0.27472527472527472527
2025-04-26,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,26,0.28571428571428571429
2025-04-27,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,27,0.29670329670329670330
2025-04-28,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,28,0.30769230769230769231
2025-04-29,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,29,0.31868131868131868132
2025-04-30,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,30,0.32967032967032967033
2025-05-01,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,31,0.34065934065934065934
2025-05-02,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,32,0.35164835164835164835
2025-05-03,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,33,0.36263736263736263736
2025-05-04,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,34,0.37362637362637362637
2025-05-05,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,35,0.38461538461538461538
2025-05-06,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,36,0.39560439560439560440
2025-05-07,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,37,0.40659340659340659341
2025-05-08,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,38,0.41758241758241758242
2025-05-09,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,39,0.42857142857142857143
2025-05-10,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,40,0.43956043956043956044
2025-05-11,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,41,0.45054945054945054945
2025-05-12,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,42,0.46153846153846153846
2025-05-13,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,43,0.47252747252747252747
2025-05-14,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,44,0.48351648351648351648
2025-05-15,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,45,0.49450549450549450549
2025-05-16,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,46,0.50549450549450549451
2025-05-17,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,47,0.51648351648351648352
2025-05-18,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,48,0.52747252747252747253
2025-05-19,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,49,0.53846153846153846154
2025-05-20,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,50,0.54945054945054945055
2025-05-21,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,51,0.56043956043956043956
2025-05-22,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,52,0.57142857142857142857
2025-05-23,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,53,0.58241758241758241758
2025-05-24,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,54,0.59340659340659340659
2025-05-25,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,55,0.60439560439560439560
2025-05-26,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,56,0.61538461538461538462
2025-05-27,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,57,0.62637362637362637363
2025-05-28,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,58,0.63736263736263736264
2025-05-29,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,59,0.64835164835164835165
2025-05-30,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,60,0.65934065934065934066
2025-05-31,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,61,0.67032967032967032967
2025-06-01,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,62,0.68131868131868131868
2025-06-02,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,63,0.69230769230769230769
2025-06-03,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,64,0.70329670329670329670
2025-06-04,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,65,0.71428571428571428571
2025-06-05,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,66,0.72527472527472527473
2025-06-06,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,67,0.73626373626373626374
2025-06-07,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,68,0.74725274725274725275
2025-06-08,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,69,0.75824175824175824176
2025-06-09,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,70,0.76923076923076923077
2025-06-10,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,71,0.78021978021978021978
2025-06-11,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,72,0.79120879120879120879
2025-06-12,AMER,Sign,Direct,0,14340.670329670330,5494.5054945054945055,NULL,73,0.80219780219780219780
